"userid","ope","con","ext","agr","neu","message"
"cde9ad52e50a6a9740dcb3461deb8a0b","4.5","4.25","4","3.67","2.75","Wow, that was a great game - even if *PROPNAME* did lose. Hope the 1 v. 2 game tonight is that good."
"cde9ad52e50a6a9740dcb3461deb8a0b","4.5","4.25","4","3.67","2.75","Really?  Two days in a row?  I would like to take back my comment about de ja vu - I didn't mean I wanted it to end like that (again)."
"cde9ad52e50a6a9740dcb3461deb8a0b","4.5","4.25","4","3.67","2.75","absence sharpens love, presence stregthens it"
"cde9ad52e50a6a9740dcb3461deb8a0b","4.5","4.25","4","3.67","2.75","It'a kinda like de ja vu - working at home, wathcing the *PROPNAME* (Steelers) game, and snow is still on the ground.  Good thing I know its Sunday!"
"cde9ad52e50a6a9740dcb3461deb8a0b","4.5","4.25","4","3.67","2.75","Put this as your status if you or somebody you know has suffered the LOSS of a Baby ? The majority won't put it on because unlike cancer. Baby Loss is a taboo... Break the Silence ? This is in memory of all the Angel Babies...gone too soon but NEVER FORGOTTEN ABOUT!!? Show your support and let these women know they don't have to grieve alone."
"cde9ad52e50a6a9740dcb3461deb8a0b","4.5","4.25","4","3.67","2.75","If you & I woke up in jail together...using only FOUR words...what would you say to me? Copy and paste this in your status and see what funny things your friends say....(And if you make a comment, you gotta put this in your status. Fair is fair.)"
"cde9ad52e50a6a9740dcb3461deb8a0b","4.5","4.25","4","3.67","2.75","If I ruled the world . . . imagine that . . ."
"cde9ad52e50a6a9740dcb3461deb8a0b","4.5","4.25","4","3.67","2.75","How does that kind of fallen even happen that quickly?"
"cde9ad52e50a6a9740dcb3461deb8a0b","4.5","4.25","4","3.67","2.75","steelers, steelers, steelers!"
"ab38affacd75668b8eaf1df27e8b5be8","3.75","2.95","3.4","4.5","3.85","the old mans still trying to get me smashed on his sake... tastes like ass.. on fire"
"ab38affacd75668b8eaf1df27e8b5be8","3.75","2.95","3.4","4.5","3.85","finally using facebook n_n feels strange."
"ab38affacd75668b8eaf1df27e8b5be8","3.75","2.95","3.4","4.5","3.85","mmm waffles n_n"
"ab38affacd75668b8eaf1df27e8b5be8","3.75","2.95","3.4","4.5","3.85","avril stuck in my head from yesterdays singing performance. soooo sad"
"ab38affacd75668b8eaf1df27e8b5be8","3.75","2.95","3.4","4.5","3.85","freezing my freakin ass off. don't want to get out of bed for anything today :("
"ab38affacd75668b8eaf1df27e8b5be8","3.75","2.95","3.4","4.5","3.85","*PROPNAME* and *PROPNAME* are officially the two most awesome people ever :)"
"ab38affacd75668b8eaf1df27e8b5be8","3.75","2.95","3.4","4.5","3.85","TOAST n_n *purrs*"
"ab38affacd75668b8eaf1df27e8b5be8","3.75","2.95","3.4","4.5","3.85","marty liebich...... LOL"
"ab38affacd75668b8eaf1df27e8b5be8","3.75","2.95","3.4","4.5","3.85","Breaking hearts is part of who you are."
"ab38affacd75668b8eaf1df27e8b5be8","3.75","2.95","3.4","4.5","3.85","i give up."
"ab38affacd75668b8eaf1df27e8b5be8","3.75","2.95","3.4","4.5","3.85","MAINSTREAM. ALL DAY LONG... KILL IT."
"ab38affacd75668b8eaf1df27e8b5be8","3.75","2.95","3.4","4.5","3.85","goddam it. this celebrity double thing is driving me crazy. help"
"c6ee79de33e47a3799c1d00e5f727b9e","2.7","3.25","3.65","3.1","2.7","Just remembered, I seen a naked guy running up the supports on the squinty bridge last night with all hanging out .. but wearing socks. Not a pretty sight."
"c6ee79de33e47a3799c1d00e5f727b9e","2.7","3.25","3.65","3.1","2.7","Seen a leaflet guy coming into building. so i collected together all the leaflets we have (about 15-20) and when he went to post the leaflets I posted them all outwards as he opened the letterbox. He looked a little confused and tried to push them back, so I posted them back out again. Ahh its fun to piss off people."
"c6ee79de33e47a3799c1d00e5f727b9e","2.7","3.25","3.65","3.1","2.7","Feeling like crap, no temperature though so at least its not swine flu (at least I think its not!)"
"c6ee79de33e47a3799c1d00e5f727b9e","2.7","3.25","3.65","3.1","2.7","Got a pair of degu's last night, already causing issues! They are uber cute though."
"c6ee79de33e47a3799c1d00e5f727b9e","2.7","3.25","3.65","3.1","2.7","Got a refferal to a ENT specialist so I can get a camera jammed up my nose into my sinuses. Not pretty but at least I may be able to finally get rid of this damn sinus infection! :D"
"c6ee79de33e47a3799c1d00e5f727b9e","2.7","3.25","3.65","3.1","2.7","Trying to send docs to the bank, and my personal advisor is not trusted with email or web access full access to my account, financial and personal, but not email *worry*"
"c6ee79de33e47a3799c1d00e5f727b9e","2.7","3.25","3.65","3.1","2.7","Gotta love 3 mobile. I asked to cancel my contract and was asked ""could we convince you to stay"" I replied with ""Due to the terrible customer service, I would rather die a slow and horribly painful death than stay"" to which I got ""do you have any friends or relatives you would like to refer so they can get a good deal"". I want that CSR to work in my company retention department!!"
"c6ee79de33e47a3799c1d00e5f727b9e","2.7","3.25","3.65","3.1","2.7","I think I must be doing something wrong on the trapeze, it feels like I have just went for a vasectomy after trying a few windmills yesterday. No pain no gain :)"
"c6ee79de33e47a3799c1d00e5f727b9e","2.7","3.25","3.65","3.1","2.7","ARGHHH!!! The radio has christmas songs on it already, this bad bad bad news! Its november !!"
"c6ee79de33e47a3799c1d00e5f727b9e","2.7","3.25","3.65","3.1","2.7","I have 1.6Kg of explosives for Nov 5 (The UK equiv of 4th July for the Americans), Hopefully with any luck this thing will make the night time look like daytime with the bang :D"
"c6ee79de33e47a3799c1d00e5f727b9e","2.7","3.25","3.65","3.1","2.7","Trying to weigh a degu is not easy!"
"c6ee79de33e47a3799c1d00e5f727b9e","2.7","3.25","3.65","3.1","2.7","Never had a crab, squid, musccle, scallop, and anchovie pizza before. It is however suprisingly good :)"
"c6ee79de33e47a3799c1d00e5f727b9e","2.7","3.25","3.65","3.1","2.7","Whilst I may not understand the history behind thanksgiving, I can get behind any holiday that consists of a huge amount of food, alcohol and friends. Happy thanksgiving to my American friends. And to anyone else, today is just an excuse for us to take part in ""cultural diversity"" and get drunk and stuffed with lots of food."
"c6ee79de33e47a3799c1d00e5f727b9e","2.7","3.25","3.65","3.1","2.7","is thinking that he needs to assemble a horde of flying panda colored monkies to wreck havock on the world from above, and buy milk."
"c6ee79de33e47a3799c1d00e5f727b9e","2.7","3.25","3.65","3.1","2.7","I can handle the scope thing being shoved up my nose and down my throat, I can handle the CT scan, but having blood taken, still can't deal with that!"
"c6ee79de33e47a3799c1d00e5f727b9e","2.7","3.25","3.65","3.1","2.7","Why are you not allowed to give kids nuts for halloween any more. I got them as a kid, and as far as I am aware people havne't become more allergic to it in the last 20 years, just the same amount."
"c6ee79de33e47a3799c1d00e5f727b9e","2.7","3.25","3.65","3.1","2.7","Hates facebook messaging, it always looks like you are waiting for the other person to message back, and then you see that it has infact timed out (again) and the person messaged back 6 hours ago. *sigh*"
"c6ee79de33e47a3799c1d00e5f727b9e","2.7","3.25","3.65","3.1","2.7","I have discovered the 'teddy bear' move in aerials, is anything but cute and fluffy! Its evil, sore and likes nothing more than cutting off all blood to your extrematies."
"c6ee79de33e47a3799c1d00e5f727b9e","2.7","3.25","3.65","3.1","2.7","is currently working his way through the harry potter box set. Can't say I don't have exciting weekends!"
"c6ee79de33e47a3799c1d00e5f727b9e","2.7","3.25","3.65","3.1","2.7","I know 6 sick people at the moment, and now I'm sick. I'm going to find out what one it was and come after them!! Watch yourselves ;)"
"c6ee79de33e47a3799c1d00e5f727b9e","2.7","3.25","3.65","3.1","2.7","Happy Jul, In norway they don't celebrate chriastmas as much as Julaften (Pre-Christmas). Thats when people get their pressies. In russia its the 5th Jan!  Don't know if I could wait that long!"
"c6ee79de33e47a3799c1d00e5f727b9e","2.7","3.25","3.65","3.1","2.7","I love how much fun you can have with non newtonian fluids :D"
"c6ee79de33e47a3799c1d00e5f727b9e","2.7","3.25","3.65","3.1","2.7","The turkey is now officially drunk (Injected with enough alcohol that if we didn't eat it, it'd be at AA). Rubbed with secret spices, drizzled in bacon, and the silverside joint is slowly cooking for 7 hours. 15 Minute break then  back to cooking :D"
"c6ee79de33e47a3799c1d00e5f727b9e","2.7","3.25","3.65","3.1","2.7","My brother gave me a uni-cycle for xmas. I'm wondering if you can pre book appointments to the A&E to save time."
"c6ee79de33e47a3799c1d00e5f727b9e","2.7","3.25","3.65","3.1","2.7","Just hacked my appleTV, removed the WiFi chip and replaced with a broadcom H.264 hardware decoder chip. Now I can stream blu ray movies in 1080p from my fileserver to tv :D"
"c6ee79de33e47a3799c1d00e5f727b9e","2.7","3.25","3.65","3.1","2.7","Just realised he missed the aerial class start :| Thought it was next week it started DOH!"
"c6ee79de33e47a3799c1d00e5f727b9e","2.7","3.25","3.65","3.1","2.7","thinks that the new apple tablet 'pc' iPad sounds like a high tech sanitary device."
"c6ee79de33e47a3799c1d00e5f727b9e","2.7","3.25","3.65","3.1","2.7","Merry Christmas everyone :)"
"c6ee79de33e47a3799c1d00e5f727b9e","2.7","3.25","3.65","3.1","2.7","They are NOT beef sausages if they are only 40% beef! LIES!"
"c6ee79de33e47a3799c1d00e5f727b9e","2.7","3.25","3.65","3.1","2.7","Just made a spiced haddock on trimmed green bean and coconut rice with a coconut, chilli sauce... mmm"
"0724fe854bd455061ba84efecdeff469","4.8","3.55","3","2.95","3.15","It's time I fire up this life I'm livin' in!"
"0724fe854bd455061ba84efecdeff469","4.8","3.55","3","2.95","3.15","Cuando la vida misma te ha puesto en un aprieto, �qu� es lo que se debe hacer?"
"0724fe854bd455061ba84efecdeff469","4.8","3.55","3","2.95","3.15","Que es lo que en realidad se debe de hacer? Lo que el coraz�n dicta o lo que la razon te dice?"
"0724fe854bd455061ba84efecdeff469","4.8","3.55","3","2.95","3.15","Es momento de aprender a dejar ir las cosas. Por favor, que aquella luz, gu�a m�a, me lleve a los lugares indicados."
"0724fe854bd455061ba84efecdeff469","4.8","3.55","3","2.95","3.15","Oscilando entre la infinidad de la mente y la infinidad del sue�o..."
"0724fe854bd455061ba84efecdeff469","4.8","3.55","3","2.95","3.15","Hay veces en las que simplemente quisiera olvidarme de todo y refugiarme en la profundidad de mi mente..."
"0724fe854bd455061ba84efecdeff469","4.8","3.55","3","2.95","3.15","Meus somnerium... En busca de un peque�o momento de comprensi�n..."
"0724fe854bd455061ba84efecdeff469","4.8","3.55","3","2.95","3.15","De vuelta al mundo interno sin l�mites!"
"0724fe854bd455061ba84efecdeff469","4.8","3.55","3","2.95","3.15","Por favor, que las cosas mejoren! Si es que en verdad alguien puede ayudar, que le otorguen lo que necesita!"
"0724fe854bd455061ba84efecdeff469","4.8","3.55","3","2.95","3.15","Getting ready for the fun! Escapada espiritual al coraz�n del or�culo... Riviera Maya! Meus somnierum!"
"0724fe854bd455061ba84efecdeff469","4.8","3.55","3","2.95","3.15","I want to reconcile the violence in your heart! I want to recognise your beauty is not just a mask! I want to exorcise the demons from your past! I want to satisfy the undisclosed desires in your heart! (Gracias a Sofi por la canci�n tan genial!)"
"0724fe854bd455061ba84efecdeff469","4.8","3.55","3","2.95","3.15","I just... Don't know what to think anymore..."
"0724fe854bd455061ba84efecdeff469","4.8","3.55","3","2.95","3.15","Life truly has special ways to show us what we need... in the weirdest moments////f i n a l f a n t a s y////""I know. I'm not alone... not anymore."""
"0724fe854bd455061ba84efecdeff469","4.8","3.55","3","2.95","3.15","Back to the routine, then..."
"b9a3df4af9a274fb33ce377fbdce9c16","4.5","4.7","4.6","4.3","1.6","is trying to get out of the doldrums"
"b9a3df4af9a274fb33ce377fbdce9c16","4.5","4.7","4.6","4.3","1.6","is in Aruba!!!"
"b9a3df4af9a274fb33ce377fbdce9c16","4.5","4.7","4.6","4.3","1.6","-- people need to get over michael vick's life and get their own"
"b9a3df4af9a274fb33ce377fbdce9c16","4.5","4.7","4.6","4.3","1.6","vegas baby!!! yaaa!!!!"
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","once again doesn't remember going to bed. And she's upset with how much drunk *PROPNAME* tries to screw around with hungover *PROPNAME*. This isn't funny drunk *PROPNAME*."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","is glad that it's summertime, and the living is easy. One of these mornings, she'll rise up singing."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","just got home from spending 11 glorious hours with her family. It was an awesome day. Sorry for all the missed calls and texts, my phone died many hours ago."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","I'm leavin' on a cruise ship, but I do know when I'll be back again. Seriously though, no phone or internet all week, so I will be incommunicado. You kids have fun, try not to do anything too crazy."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","is home again! The Caribbean was amazing!"
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","had good talkings tonight. Fun times were had by all."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","One more double before nine days of freedom."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","can't stop here! This is bat country!"
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","You win some, you lose some. Week 2 doesn't say anything about the Playoffs. There's always next week. And lets be fair, the competition next week is the Chiefs. Ahahaha."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","ought to be cast in the next big zombie movie as an extra. Because she feels like the living dead must feel after a night of heavy brain-eating. Is that their equivalent of drinking? Explains why they want to do it all the time."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","needs to be herself, she can't be no one else. She's feeling supersonic, give her gin and tonic. She could have it all, but how much does she want it?"
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","Damn, those Eagles looked sharp today. Too bad the Red Sox couldn't do the same."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","Made some cash last night playing poker. Hopefully a repeat performance tonight?"
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","hasn't felt the way she feels today in so long it's hard for her to specify."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","has got no time to for spreadin roots, the time has come to be gone. And though our health we drank a thousand times, it's time to ramble on."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","is at a weird place in her life right now. A road map would be handy."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","has the damn flu. Could the universe's timing have been any worse? She thinks not."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","Woot, go Chiefs. :D"
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","would love to have something that even remotely resembles a reasonable sleep schedule."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","feels severely under-appreciated. It's lame."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","has had a very good day, and looks to have a good night also."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","doesn't look different, but she has changed. You're looking through her, she's not the same."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","wants to live where soul meets body, and let the sun wrap its arms around her, and bathe her skin in water cool and cleansing, and feel, feel what it's like to be new."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","has learned that standing in front of her open refridgerator and freezer doesn't make any of her food look any more appetizing, but it does start defrosting the food in her freezer."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","proved her epic ninja skills tonight."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","shall live in the sunshine, swim the sea, and drink the wild air's salubrity."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","was hoping some of the punk kids in her apartment complex would nab the jack-o-lanterns off her balcony and give them the honor of a good smash. Instead she had to unceremoniously toss them in the dumpster."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","will begin tomorrow well and serenely and with too high a spirit to be encumbered with her old nonsense."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","is gonna blame it all upon a rush of blood to the head."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","had one of her worst nights ever at work, after spending all day actually believing today would be a good day."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","will have a bit of fun, watching everyone pass her by."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","is sitting in an English garden, waiting for the sun."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","(573): Fact: The drinking you do in college doesn't affect your liver in real life."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","wanted more than life could ever grant. She's bored with the chore of saving face."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","loves that she has some of the nerdiest friends ever. She's seen at least ten *PROPNAME* poems posted today. Granted, everyone picks the same one from V for Vendetta, but m'eh."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","is feeling uninspired and unmotivated. Can someone else please pay her bills and move her into her new apartment?"
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","is tired of being passed over."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","has gotta tell you what a state she's in..."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","is having the worst day since yesterday."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","learns more and more every day that timing is everything."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","is still living with your ghost, lonely and dreaming of the west coast. She just wants to feel some sunshine."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","just thought that you would know you're a god, and she is not."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","took these broken wings and learned to fly. All her life, she was only waiting for this moment to arise."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","doesn't want to be at the mercy of her emotions. She wants to use them, to enjoy them, and to dominate them."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","is watching the lights go down, letting the cables sleep. Whatever you say, it's all right, whatever you do it's all good."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","is simultaneously packing, doing laundry, cleaning, and jamming out.  Ah, productivity."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","is home from work and back to packing//cleaning. January 2nd can't come soon enough, because this is starting to get really monotonous."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","can be painfully petty and selfish at times."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","Doppelg�nger week; change your profile picture to someone famous you have been told you look like. After you update your profile with your evil twin photo, then cut and paste this to your status."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","wants the kind of things that money just can't buy."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","hates to admit that she's becoming more and more of a morning person."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","is very glad to see that it's legitimately storming outside. If only she didn't have to go back to work in just a few minutes..."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","is, by far, the biggest nerd she knows sometimes. Which really says a lot if you know her friends."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","just realized she's been awake for 22 hours. That might explain the exhaustion."
"a28eb911aad029162befe9e541d9fb86","4.5","3.75","3.7","4","1.75","had an amazing night last night, in spite of the fact that she was literally falling asleep on her feet."
"a1a428d8cf752b3f0527c106b741a9ad","3.5","3.25","4.75","4.5","1.5","Your grace is more than enough. Re-prioritization in progress."
"a1a428d8cf752b3f0527c106b741a9ad","3.5","3.25","4.75","4.5","1.5","stepped down from the last stage. But I won't say goodbye. Well done, *PROPNAME*:)"
"a1a428d8cf752b3f0527c106b741a9ad","3.5","3.25","4.75","4.5","1.5","free style"
"a1a428d8cf752b3f0527c106b741a9ad","3.5","3.25","4.75","4.5","1.5","loves his Ginosko ppl."
"a1a428d8cf752b3f0527c106b741a9ad","3.5","3.25","4.75","4.5","1.5","Losing trust on all those facebook quizzes. Just look on my wall. LOL"
"a1a428d8cf752b3f0527c106b741a9ad","3.5","3.25","4.75","4.5","1.5","where r u God?"
"a1a428d8cf752b3f0527c106b741a9ad","3.5","3.25","4.75","4.5","1.5","is planning on trying ???? starting this week"
"a1a428d8cf752b3f0527c106b741a9ad","3.5","3.25","4.75","4.5","1.5","once was lost but now am found. Repenting my absurd arrogance."
"a1a428d8cf752b3f0527c106b741a9ad","3.5","3.25","4.75","4.5","1.5","Merry CHRISTmas! Much blessings and love~~~"
"a1a428d8cf752b3f0527c106b741a9ad","3.5","3.25","4.75","4.5","1.5","is having a busy day at work on the day he shouldn't even be working!"
"a1a428d8cf752b3f0527c106b741a9ad","3.5","3.25","4.75","4.5","1.5","Walking away, with blessings behind."
"a1a428d8cf752b3f0527c106b741a9ad","3.5","3.25","4.75","4.5","1.5","The best day is ALWAYS today!"
"f65fd0385c972159743d21700c9a7887","4.8","2.55","2.35","3.4","2.85","what is on my mind... not much... it is retreating from the coming tide of homework..."
"f65fd0385c972159743d21700c9a7887","4.8","2.55","2.35","3.4","2.85","first day of *PROPNAME* Scholars"
"f65fd0385c972159743d21700c9a7887","4.8","2.55","2.35","3.4","2.85","R.I.P. *PROPNAME*."
"f65fd0385c972159743d21700c9a7887","4.8","2.55","2.35","3.4","2.85","Can't go back to STA til Thursday cause of the stupid FLU!!!"
"f65fd0385c972159743d21700c9a7887","4.8","2.55","2.35","3.4","2.85","Always Look on the Bright Side of Life..."
"f65fd0385c972159743d21700c9a7887","4.8","2.55","2.35","3.4","2.85","is a National Merit Semifinalist!!! Yay!!"
"f65fd0385c972159743d21700c9a7887","4.8","2.55","2.35","3.4","2.85","is cramming on homework..."
"f65fd0385c972159743d21700c9a7887","4.8","2.55","2.35","3.4","2.85","is experiencing some Schadenfreude right now..."
"f65fd0385c972159743d21700c9a7887","4.8","2.55","2.35","3.4","2.85","is a National Merit Semifinalist!!! Yay!!!"
"f65fd0385c972159743d21700c9a7887","4.8","2.55","2.35","3.4","2.85","We could be sitting in the computer lab, 4 am before the final paper is due... OH CRAP!!!"
"f65fd0385c972159743d21700c9a7887","4.8","2.55","2.35","3.4","2.85","Hold thy piece, thou knave..."
"f65fd0385c972159743d21700c9a7887","4.8","2.55","2.35","3.4","2.85","is confused."
"f65fd0385c972159743d21700c9a7887","4.8","2.55","2.35","3.4","2.85","is writing a paper that is due tomorrow... What? I should be writing it instead of writing this status? If you say so..."
"f65fd0385c972159743d21700c9a7887","4.8","2.55","2.35","3.4","2.85","Oh the irony... I am a dork."
"f65fd0385c972159743d21700c9a7887","4.8","2.55","2.35","3.4","2.85","only 14 chapters left to read..."
"f65fd0385c972159743d21700c9a7887","4.8","2.55","2.35","3.4","2.85","Blue!!!"
"f65fd0385c972159743d21700c9a7887","4.8","2.55","2.35","3.4","2.85","Hang on a minute, i have to put my phone in my cheese so i can get out my keys to open this door..."
"f65fd0385c972159743d21700c9a7887","4.8","2.55","2.35","3.4","2.85","Look at spot. Spin. Attempt to find spot. WHERE IS SPOT? Oh. Behind me. That was not 360 degrees. Darn."
"f65fd0385c972159743d21700c9a7887","4.8","2.55","2.35","3.4","2.85","Is done with her paper! now to the next one..."
"f65fd0385c972159743d21700c9a7887","4.8","2.55","2.35","3.4","2.85","Superbowl Monday!!! We should make it an official holiday."
"f65fd0385c972159743d21700c9a7887","4.8","2.55","2.35","3.4","2.85","So much for no accumulation... :-)"
"cef8086fc8220dde9874948728787a2c","3.47","3.25","3.4","3.75","2.2","summer!!"
"cef8086fc8220dde9874948728787a2c","3.47","3.25","3.4","3.75","2.2","it needs to be sunny so I can invite a bunch of peeps over"
"cef8086fc8220dde9874948728787a2c","3.47","3.25","3.4","3.75","2.2","I have never changed my facebook pic ever, that should be a record right?"
"e0697da7478e23479ef6723021e52606","4.3","2.6","1.75","3.2","3.4","is sleepy and doesn't want to pack"
"e0697da7478e23479ef6723021e52606","4.3","2.6","1.75","3.2","3.4","is leaving soon"
"e0697da7478e23479ef6723021e52606","4.3","2.6","1.75","3.2","3.4","has been putting off patching up the holes in her clothing...and it's starting to show."
"e0697da7478e23479ef6723021e52606","4.3","2.6","1.75","3.2","3.4","Is trying to get her hearing back after nibbler decided to imitate her sneezing...very loudly."
"e0697da7478e23479ef6723021e52606","4.3","2.6","1.75","3.2","3.4","is awake and packing.. ;__;"
"e0697da7478e23479ef6723021e52606","4.3","2.6","1.75","3.2","3.4","is sick and tired of marketing."
"e0697da7478e23479ef6723021e52606","4.3","2.6","1.75","3.2","3.4","just rubbed red pepper oil in her eye. ;____; Fuck."
"e0697da7478e23479ef6723021e52606","4.3","2.6","1.75","3.2","3.4","""This is your life and it's ending one minute at a time."""
"e0697da7478e23479ef6723021e52606","4.3","2.6","1.75","3.2","3.4","is off camping"
"e0697da7478e23479ef6723021e52606","4.3","2.6","1.75","3.2","3.4","can't figure out how to get her hair cut. Any suggestions?"
"e0697da7478e23479ef6723021e52606","4.3","2.6","1.75","3.2","3.4","""The world is my ashtray"""
"e0697da7478e23479ef6723021e52606","4.3","2.6","1.75","3.2","3.4","is blowing magnificent spit bubbles."
"e0697da7478e23479ef6723021e52606","4.3","2.6","1.75","3.2","3.4","needs to stop buying things online or she's going to be penniless."
"e0697da7478e23479ef6723021e52606","4.3","2.6","1.75","3.2","3.4","is in lake placid and it's wonderful."
"e0697da7478e23479ef6723021e52606","4.3","2.6","1.75","3.2","3.4","needs to finish her work...but is very lazy."
"e0697da7478e23479ef6723021e52606","4.3","2.6","1.75","3.2","3.4","Can't sleep again."
"e0697da7478e23479ef6723021e52606","4.3","2.6","1.75","3.2","3.4","should give up on art and be a scientist."
"e0697da7478e23479ef6723021e52606","4.3","2.6","1.75","3.2","3.4","has nothing to do today."
"e0697da7478e23479ef6723021e52606","4.3","2.6","1.75","3.2","3.4","should give up on being a scientist and become a cave hermit."
"e0697da7478e23479ef6723021e52606","4.3","2.6","1.75","3.2","3.4","should stop wasting her time, go to college and get a real job."
"e0697da7478e23479ef6723021e52606","4.3","2.6","1.75","3.2","3.4","is too liberal for Canandaigua."
"e0697da7478e23479ef6723021e52606","4.3","2.6","1.75","3.2","3.4","really loves the Fall"
"e0697da7478e23479ef6723021e52606","4.3","2.6","1.75","3.2","3.4","""But he hung up the phone slow and sad. Dad said ""The worst thing about living here is that you can only kill yourself once."""""
"e0697da7478e23479ef6723021e52606","4.3","2.6","1.75","3.2","3.4","looks sick most of the time."
"e0697da7478e23479ef6723021e52606","4.3","2.6","1.75","3.2","3.4","Well, see what you want to see, you should see it all. Well, take what you want from me, you deserve it all. Nine times out of ten our hearts just get dissolved. Well, I want a better place or just a better way to fall."
"e0697da7478e23479ef6723021e52606","4.3","2.6","1.75","3.2","3.4","is trying to find an apartment."
"e0697da7478e23479ef6723021e52606","4.3","2.6","1.75","3.2","3.4","Should probably go to sleep soon.."
"e0697da7478e23479ef6723021e52606","4.3","2.6","1.75","3.2","3.4","hasn't been online in a long time"
"e0697da7478e23479ef6723021e52606","4.3","2.6","1.75","3.2","3.4","Packing up my crap and moving this week. I can't afford cable or internet service so you'll have to text me if you want to talk to me. My phone number is 747-6371 if you didn't already know."
"e0697da7478e23479ef6723021e52606","4.3","2.6","1.75","3.2","3.4","Bored with things, I need to find something else to focus on obsessively."
"715c9eb832dc833a0b6409ddccd268b1","4.7","4.55","3.45","2.4","1.5","just finished drill...8 people fell out"
"715c9eb832dc833a0b6409ddccd268b1","4.7","4.55","3.45","2.4","1.5","need to do calc"
